tanggal,id_karyawan,nama_karyawan,jam_masuk,jam_jadwal,terlambat,cuaca,hari
2024-05-29,12,Karyawan_12,08:12,08:00,1,Hujan,Wednesday
2024-10-17,11,Karyawan_11,08:44,08:00,1,Berawan,Thursday
2024-06-21,8,Karyawan_8,08:51,08:00,1,Cerah,Friday
2024-11-20,2,Karyawan_2,07:55,08:00,0,Hujan,Wednesday
2024-12-25,1,Karyawan_1,08:37,08:00,1,Hujan,Wednesday
2024-05-12,17,Karyawan_17,08:10,08:00,1,Berawan,Sunday
2024-10-12,20,Karyawan_20,08:16,08:00,1,Berawan,Saturday
2024-02-15,14,Karyawan_14,08:31,08:00,1,Hujan,Thursday
2024-04-10,13,Karyawan_13,08:25,08:00,1,Berawan,Wednesday
2024-12-16,12,Karyawan_12,08:22,08:00,1,Hujan,Monday
2024-10-12,12,Karyawan_12,08:35,08:00,1,Berawan,Saturday
2024-03-01,10,Karyawan_10,07:58,08:00,0,Cerah,Friday
2024-02-28,15,Karyawan_15,08:41,08:00,1,Berawan,Wednesday
2024-11-11,13,Karyawan_13,08:02,08:00,0,Berawan,Monday
2024-05-13,10,Karyawan_10,07:59,08:00,0,Cerah,Monday
2024-03-29,16,Karyawan_16,08:47,08:00,1,Cerah,Friday
2024-06-20,16,Karyawan_16,08:30,08:00,1,Hujan,Thursday
2024-12-22,6,Karyawan_6,08:18,08:00,1,Hujan,Sunday
2024-09-07,2,Karyawan_2,08:37,08:00,1,Cerah,Saturday
2024-09-17,14,Karyawan_14,09:00,08:00,1,Cerah,Tuesday
2024-10-04,2,Karyawan_2,08:37,08:00,1,Berawan,Friday
2024-12-06,19,Karyawan_19,08:27,08:00,1,Cerah,Friday
2024-01-09,12,Karyawan_12,08:16,08:00,1,Hujan,Tuesday
2024-10-28,1,Karyawan_1,08:34,08:00,1,Hujan,Monday
2024-10-28,14,Karyawan_14,08:21,08:00,1,Hujan,Monday
2024-02-03,15,Karyawan_15,08:21,08:00,1,Cerah,Saturday
2024-04-14,18,Karyawan_18,08:09,08:00,1,Berawan,Sunday
2024-07-26,13,Karyawan_13,07:59,08:00,0,Berawan,Friday
2024-05-06,9,Karyawan_9,08:45,08:00,1,Hujan,Monday
2024-11-03,5,Karyawan_5,07:59,08:00,0,Berawan,Sunday
2024-10-24,4,Karyawan_4,08:05,08:00,0,Hujan,Thursday
2024-12-02,2,Karyawan_2,08:30,08:00,1,Berawan,Monday
2024-11-02,14,Karyawan_14,08:38,08:00,1,Berawan,Saturday
2024-04-08,3,Karyawan_3,08:02,08:00,0,Berawan,Monday
2024-05-12,15,Karyawan_15,08:57,08:00,1,Berawan,Sunday
2024-08-10,10,Karyawan_10,07:52,08:00,0,Hujan,Saturday
2024-06-18,1,Karyawan_1,08:45,08:00,1,Hujan,Tuesday
2024-01-29,12,Karyawan_12,08:40,08:00,1,Cerah,Monday
2024-05-06,9,Karyawan_9,08:34,08:00,1,Berawan,Monday
2024-02-27,5,Karyawan_5,08:20,08:00,1,Cerah,Tuesday
2024-03-31,19,Karyawan_19,08:53,08:00,1,Berawan,Sunday
2024-10-15,8,Karyawan_8,08:11,08:00,1,Cerah,Tuesday
2024-12-12,4,Karyawan_4,08:39,08:00,1,Hujan,Thursday
2024-02-02,5,Karyawan_5,08:44,08:00,1,Hujan,Friday
2024-03-02,1,Karyawan_1,08:34,08:00,1,Cerah,Saturday
2024-10-12,8,Karyawan_8,08:20,08:00,1,Cerah,Saturday
2024-01-11,7,Karyawan_7,08:58,08:00,1,Hujan,Thursday
2024-08-26,12,Karyawan_12,08:33,08:00,1,Hujan,Monday
2024-01-07,5,Karyawan_5,08:43,08:00,1,Hujan,Sunday
2024-12-09,9,Karyawan_9,08:04,08:00,0,Berawan,Monday
2024-09-08,6,Karyawan_6,07:52,08:00,0,Berawan,Sunday
2024-01-11,12,Karyawan_12,08:59,08:00,1,Berawan,Thursday
2024-01-22,4,Karyawan_4,08:38,08:00,1,Hujan,Monday
2024-03-26,6,Karyawan_6,08:14,08:00,1,Berawan,Tuesday
2024-07-10,20,Karyawan_20,08:47,08:00,1,Berawan,Wednesday
2024-11-09,16,Karyawan_16,08:35,08:00,1,Berawan,Saturday
2024-01-13,10,Karyawan_10,08:38,08:00,1,Hujan,Saturday
2024-01-30,12,Karyawan_12,08:02,08:00,0,Berawan,Tuesday
2024-10-18,19,Karyawan_19,08:59,08:00,1,Cerah,Friday
2024-11-20,5,Karyawan_5,08:07,08:00,1,Hujan,Wednesday
2024-03-05,7,Karyawan_7,09:00,08:00,1,Hujan,Tuesday
2024-12-25,15,Karyawan_15,07:54,08:00,0,Hujan,Wednesday
2024-05-24,14,Karyawan_14,08:06,08:00,1,Hujan,Friday
2024-01-19,15,Karyawan_15,08:57,08:00,1,Hujan,Friday
2024-10-19,2,Karyawan_2,08:38,08:00,1,Cerah,Saturday
2024-08-15,5,Karyawan_5,08:22,08:00,1,Hujan,Thursday
2024-06-11,2,Karyawan_2,08:58,08:00,1,Hujan,Tuesday
2024-03-30,2,Karyawan_2,09:00,08:00,1,Hujan,Saturday
2024-02-16,6,Karyawan_6,08:37,08:00,1,Cerah,Friday
2024-08-16,18,Karyawan_18,08:09,08:00,1,Berawan,Friday
2024-11-10,15,Karyawan_15,08:21,08:00,1,Cerah,Sunday
2024-12-02,8,Karyawan_8,08:05,08:00,0,Cerah,Monday
2024-10-05,9,Karyawan_9,08:37,08:00,1,Berawan,Saturday
2024-03-07,20,Karyawan_20,08:23,08:00,1,Berawan,Thursday
2024-08-08,17,Karyawan_17,08:27,08:00,1,Berawan,Thursday
2024-03-19,6,Karyawan_6,08:32,08:00,1,Hujan,Tuesday
2024-04-02,9,Karyawan_9,07:50,08:00,0,Cerah,Tuesday
2024-02-11,16,Karyawan_16,07:59,08:00,0,Cerah,Sunday
2024-09-18,9,Karyawan_9,08:16,08:00,1,Berawan,Wednesday
2024-05-23,13,Karyawan_13,08:11,08:00,1,Berawan,Thursday
2024-12-18,7,Karyawan_7,08:34,08:00,1,Hujan,Wednesday
2024-12-29,4,Karyawan_4,08:07,08:00,1,Berawan,Sunday
2024-03-27,14,Karyawan_14,08:46,08:00,1,Berawan,Wednesday
2024-10-28,2,Karyawan_2,08:29,08:00,1,Hujan,Monday
2024-03-23,16,Karyawan_16,08:59,08:00,1,Hujan,Saturday
2024-04-03,8,Karyawan_8,08:58,08:00,1,Berawan,Wednesday
2024-08-19,8,Karyawan_8,08:31,08:00,1,Hujan,Monday
2024-07-19,16,Karyawan_16,08:57,08:00,1,Berawan,Friday
2024-01-25,18,Karyawan_18,08:07,08:00,1,Cerah,Thursday
2024-05-25,16,Karyawan_16,08:30,08:00,1,Hujan,Saturday
2024-08-24,7,Karyawan_7,08:17,08:00,1,Berawan,Saturday
2024-04-29,5,Karyawan_5,08:50,08:00,1,Berawan,Monday
2024-03-03,9,Karyawan_9,07:59,08:00,0,Berawan,Sunday
2024-12-18,13,Karyawan_13,08:57,08:00,1,Hujan,Wednesday
2024-08-22,8,Karyawan_8,08:51,08:00,1,Cerah,Thursday
2024-04-30,11,Karyawan_11,08:22,08:00,1,Cerah,Tuesday
2024-06-19,2,Karyawan_2,07:54,08:00,0,Cerah,Wednesday
2024-02-11,12,Karyawan_12,08:08,08:00,1,Berawan,Sunday
2024-10-30,13,Karyawan_13,08:20,08:00,1,Berawan,Wednesday
2024-04-16,14,Karyawan_14,08:30,08:00,1,Hujan,Tuesday
2024-06-30,16,Karyawan_16,08:02,08:00,0,Berawan,Sunday
2024-09-05,15,Karyawan_15,08:51,08:00,1,Berawan,Thursday
2024-09-23,12,Karyawan_12,08:17,08:00,1,Berawan,Monday
2024-07-12,4,Karyawan_4,07:52,08:00,0,Cerah,Friday
2024-10-17,19,Karyawan_19,08:15,08:00,1,Berawan,Thursday
2024-05-14,18,Karyawan_18,08:00,08:00,0,Hujan,Tuesday
2024-06-09,7,Karyawan_7,08:16,08:00,1,Berawan,Sunday
2024-04-23,6,Karyawan_6,08:02,08:00,0,Cerah,Tuesday
2024-11-11,1,Karyawan_1,08:46,08:00,1,Berawan,Monday
2024-02-14,8,Karyawan_8,07:50,08:00,0,Berawan,Wednesday
2024-07-23,17,Karyawan_17,07:52,08:00,0,Berawan,Tuesday
2024-03-06,18,Karyawan_18,08:19,08:00,1,Berawan,Wednesday
2024-03-02,12,Karyawan_12,09:00,08:00,1,Berawan,Saturday
2024-03-22,20,Karyawan_20,08:48,08:00,1,Hujan,Friday
2024-08-21,7,Karyawan_7,08:18,08:00,1,Cerah,Wednesday
2024-03-17,19,Karyawan_19,08:19,08:00,1,Hujan,Sunday
2024-11-26,9,Karyawan_9,08:17,08:00,1,Berawan,Tuesday
